Estrellas,Opinion,Id,Titulo
5.0 de 5 estrellas,Excellent book,Leonardo,La Divina Comedia (portada puede variar)
5.0 de 5 estrellas,very good to give away,Marco,La Divina Comedia (portada puede variar)
5.0 de 5 estrellas,Very good,hugoo,La Divina Comedia (portada puede variar)
1.0 de 5 estrellas,"I received the copy after 3 weeks of ordering even though I was told it would arrive in 7 days. But the excitement of receiving a copy with illustrations by Gustav Doré was enough to endure the wait. It has just come to me and the edition is terrible, The typography has printing errors that make it difficult to read, there is loss of margins on certain pages and to top it off, IT DOES NOT CONTAIN ANY ILLUSTRATION. Where it is supposed to have illustrations, it only has ink stains. Now I want to return the product and I hope the agreed product will be sent to me.",nacho,La Divina Comedia (portada puede variar)
4.0 de 5 estrellas,"Great book, very nice and Almorecio in which I saw it, it was a bargain, it came from the lower right corner a little damaged, but it does not affect much, very beautiful illustrations, and it came to me earlier than planned and that it came from Mérida! Thank you.",Casa,La Divina Comedia (portada puede variar)
5.0 de 5 estrellas,"I waited a long time to buy it, I always found it at somewhat high prices for my budget, but in this edition, I did not think about it for a second when it was already in the cart. I recommend it if you are missing in your library.",Alejandr De Alba,La Divina Comedia (portada puede variar)
5.0 de 5 estrellas,"I have not started to read it yet, but I had always wanted to have it, now I think I will not stop reading it until I finish it.",Cesar Puente,La Divina Comedia (portada puede variar)
5.0 de 5 estrellas,I am very happy with the book. It comes in good condition and is ideal to have in your personal library. The order arrived much earlier than estimated. The only thing I would have liked is for it to include more illustrations,moises,La Divina Comedia (portada puede variar)
3.0 de 5 estrellas,Can someone help me if this edition of porrua is the complete edition? That is the focus of my buying it.,Jesus Gallardo,La Divina Comedia (portada puede variar)
5.0 de 5 estrellas,The product arrived two days ahead of schedule and the packaging was well cared for.,Rousely,La Divina Comedia (portada puede variar)
5.0 de 5 estrellas,"It arrived quickly, in good condition and the price-quality is super good.",Javo0112,La Divina Comedia (portada puede variar)
4.0 de 5 estrellas,"The book is excellent, the only drawback that I see is that it was delayed a few days and others arrived beaten.",Alexis Ramírez,La Divina Comedia (portada puede variar)
5.0 de 5 estrellas,Just a question. Is it the full version?,Emanuel,La Divina Comedia (portada puede variar)
5.0 de 5 estrellas,it is what i expected for the price,Perla Piri,La Divina Comedia (portada puede variar)
5.0 de 5 estrellas,Excellent font size,Joanan,La Divina Comedia (portada puede variar)
5.0 de 5 estrellas,Nice,ram2547,La Divina Comedia (portada puede variar)
5.0 de 5 estrellas,In perfect condition it arrived without any blow or damage it is perfect !! Highly recommended !!! 🤩,Mita Solórzano,La Divina Comedia (portada puede variar)
5.0 de 5 estrellas,"I am happy with the product, it was my first purchase and everything was perfect.",Karla Villanueva,La Divina Comedia (portada puede variar)
3.0 de 5 estrellas,"It is an excellent book, but the quality of this print is poor and the paper is very simple, in relation to the price, it is fine",Pablo Ortega,El Caballero De La Armadura Oxidada C/Cdno De Actividades
5.0 de 5 estrellas,Excellent fable I highly recommend it because it provides us with a powerful message regarding finding oneself based on inner happiness.,Daniel Velez Ortiz,El Caballero De La Armadura Oxidada C/Cdno De Actividades
5.0 de 5 estrellas,Excellent book.,gabriel,El Caballero De La Armadura Oxidada C/Cdno De Actividades
5.0 de 5 estrellas,It is a very good book. I highly recommend it,Carlos Javier,El Caballero De La Armadura Oxidada C/Cdno De Actividades
3.0 de 5 estrellas,"The book is very good, however it says that it comes with the activity notebook and it is not.",j natividad ramirez guerra,El Caballero De La Armadura Oxidada C/Cdno De Actividades
5.0 de 5 estrellas,Of the best books,Erik Sosa Merino,El Caballero De La Armadura Oxidada C/Cdno De Actividades
5.0 de 5 estrellas,"The book arrived in perfect condition, it is a simple and easy to read book and also includes images.",Abraham Ramírez Hernández,El Caballero De La Armadura Oxidada C/Cdno De Actividades
5.0 de 5 estrellas,Very inspiring.,Yams,El Caballero De La Armadura Oxidada C/Cdno De Actividades
5.0 de 5 estrellas,Great book to start reading. Worth it. It is a good buy.,Marvel ,El Caballero De La Armadura Oxidada C/Cdno De Actividades
5.0 de 5 estrellas,All good,Usuario,El Caballero De La Armadura Oxidada C/Cdno De Actividades
5.0 de 5 estrellas,Fast-delivery Reading-very accessible It's a good story !!! I liked,Miguel Carrillo,El Caballero De La Armadura Oxidada C/Cdno De Actividades
5.0 de 5 estrellas,Good product a book for Sunday and / or for this quarantine,Alejandro Rodríguez Cazares,El Caballero De La Armadura Oxidada C/Cdno De Actividades
5.0 de 5 estrellas,"It is a very good book, highly recommended 😃",BETTINA ECHEVERRIA,El Caballero De La Armadura Oxidada C/Cdno De Actividades
5.0 de 5 estrellas,Satisfied,Carlos Eduardo Becerril Castro,El Caballero De La Armadura Oxidada C/Cdno De Actividades
1.0 de 5 estrellas,It took a long time to arrive ... almost two weeks,Luis Jacobo,El Caballero De La Armadura Oxidada C/Cdno De Actividades
5.0 de 5 estrellas,a book that we all must read,Jorge Padilla,El Caballero De La Armadura Oxidada C/Cdno De Actividades
5.0 de 5 estrellas,EXCELLENT BOOK,any.co,El Caballero De La Armadura Oxidada C/Cdno De Actividades
5.0 de 5 estrellas,Super good school project,sandra chula,El Caballero De La Armadura Oxidada C/Cdno De Actividades
5.0 de 5 estrellas,Good book,Marco Antonio Gonzalez romero,El Caballero De La Armadura Oxidada C/Cdno De Actividades
5.0 de 5 estrellas,All good.,Joseph De La Paz,El Caballero De La Armadura Oxidada C/Cdno De Actividades
5.0 de 5 estrellas,"I previously read another issue. It is a book that one must read with an open mind, willing to believe what they want to believe. It is very worth reading, it is quite an interesting read, a whole new perspective on life itself. If you like this type of reading, you believe in energy, magic, chakras, soul, you should at least add this book to your repertoire of knowledge.",Miriam D.,"Muchas vidas, muchos maestros"
5.0 de 5 estrellas,"The subject is very interesting, it makes you reflect on life and death. You have to open your mind to consider a paradigm different from the one the Catholic religion teaches us about why we are here. It has a very simple and agile writing that allows you to get into the story and feel empathy for the characters, it is easy to understand although the message is very deep. It reads very quickly and it is sure that some people will change their outlook on life.",Alam CG,"Muchas vidas, muchos maestros"
4.0 de 5 estrellas,"Excellent book, I give it 4 stars why the description of the article is wrong, it is not hardcover",Araceli Castro,"Muchas vidas, muchos maestros"
5.0 de 5 estrellas,"Excellent service arrived the next day, the bad thing is that in the description it said hard paste and it was not like that ... Otherwise everything was very good ...",Ignacio H.,"Muchas vidas, muchos maestros"
5.0 de 5 estrellas,"by far this book is one of my favorites, a very pleasant writing and wisdom from another point of view. I love him",Ekaterina V.,"Muchas vidas, muchos maestros"
5.0 de 5 estrellas,"It is the first book I read by the author, perhaps that is why it was so good and new to me. I like the subject and I believe in reincarnations, besides that I just lost a very dear family member so it is exciting to think that we have met before and we will see each other again.",Rubén Barragán,"Muchas vidas, muchos maestros"
5.0 de 5 estrellas,Excellent book to change the perspective of life and reflect on the importance of living in the present.,dafna,"Muchas vidas, muchos maestros"
5.0 de 5 estrellas,"Super good experience reading this book, it seems to me that it has a different approach to the conventional and deals with important issues. It has served me well.",Ingrid R,"Muchas vidas, muchos maestros"
1.0 de 5 estrellas,"One of my favorite books, but it said it was hardcover and they sent me paperback, you have to be careful what you offer.",PE,"Muchas vidas, muchos maestros"
5.0 de 5 estrellas,"Interesting that the scientific part realizes that there are many things beyond what can be observed, measured, analyzed. Good writing, keeps you attentive to reading. Recommended.",Oscar aviles,"Muchas vidas, muchos maestros"
5.0 de 5 estrellas,The product arrived safely and without damage. I highly recommend the book.,AldiaE,"Muchas vidas, muchos maestros"
5.0 de 5 estrellas,"The content of the book is very good, the reading is quite digestible, it is not heavy. I bought it in digital format and I liked the functionalities to underline, search for definitions, among others.",Aurora,"Muchas vidas, muchos maestros"
